,SHA_storage_af,SHA_outflow_cfs,SHA_inflow_cfs,ORO_storage_af,ORO_outflow_cfs,ORO_inflow_cfs,BUL_storage_af,BUL_outflow_cfs,BUL_inflow_cfs,FOL_storage_af,FOL_outflow_cfs,FOL_inflow_cfs,MHB_inflow_cfs,PAR_storage_af,PAR_outflow_cfs,PAR_inflow_cfs,CMN_storage_af,CMN_outflow_cfs,CMN_inflow_cfs,NHG_inflow_cfs,NHG_storage_af,NHG_outflow_cfs,NML_storage_af,NML_outflow_cfs,NML_inflow_cfs,DNP_storage_af,DNP_outflow_cfs,DNP_inflow_cfs,EXC_storage_af,EXC_outflow_cfs,EXC_inflow_cfs,MIL_storage_af,MIL_outflow_cfs,MIL_inflow_cfs,HRO_pumping_cfs,TRP_pumping_cfs,delta_outflow_cfs,CX2_CX2_km,SLF_storage_af,LUS_storage_af,PNF_storage_af,PNF_outflow_cfs,PNF_inflow_cfs,TRM_storage_af,TRM_outflow_cfs,TRM_inflow_cfs,SCC_storage_af,SCC_outflow_cfs,SCC_inflow_cfs,ISB_storage_af,ISB_outflow_cfs,ISB_inflow_cfs,total_inflow_cfs,total_reservoir_outflows_cfs,total_storage,delta_inflow_cfs,delta_gains_cfs,total_delta_pumping_cfs,HRO_pumping_pct,TRP_pumping_pct,total_delta_pumping_pct
44,2378907.0,4419.0,4131.0,1561829.0,3886.0,1937.0,571670.0,919.0,627.0,368301.0,1963.0,993.0,45.0,453061.0,325.0,108.0,264580.0,325.0,202.0,24.0,121767.0,43.0,1466310.0,277.0,417.0,1385108.0,345.0,348.0,394102.0,296.0,122.0,238956.0,479.0,546.0,2325.0,1866.0,5012.5,80.45500000000001,402649.0,501475.0,250610.0,119.0,346.0,12902.0,21.0,100.0,6166.0,8.0,38.0,116142.0,206.0,226.0,36701.0,13828.0,10285158.0,9148.0,-4220.0,4225.5,0.2357717801579374,0.25712430881317727,0.4264410891771492
45,2376200.0,4323.0,4059.0,1558992.0,3958.0,2181.0,570885.0,926.5,641.0,366082.0,1955.0,979.0,43.0,452760.0,325.0,128.0,264030.0,325.0,254.0,17.0,121717.0,49.0,1465485.0,343.0,480.0,1385108.0,373.0,390.0,391337.0,282.0,123.0,240996.0,468.0,660.0,2087.0,1829.5,4690.0,80.45500000000001,408978.0,504563.0,251717.0,119.0,345.0,12983.0,19.0,102.0,6199.0,8.0,38.0,116189.0,222.0,254.0,38298.020000000004,14094.0,10272627.0,8739.0,-4680.0,3960.5,0.24965957567113628,0.25127943807912306,0.48789951491866584
46,2373888.0,4350.0,3694.0,1559346.0,3630.0,2114.0,569692.0,932.0,595.0,363821.0,1861.0,1293.0,42.0,452630.0,325.0,79.0,263490.0,325.0,229.0,21.0,121617.0,42.0,1466402.0,263.0,473.0,1385108.0,317.0,329.0,389514.0,265.0,125.0,241879.0,486.0,407.0,1309.5,1873.0,4542.0,80.5,416945.0,505970.0,252941.0,112.0,297.0,13055.0,21.0,96.0,6213.0,7.0,36.0,116096.0,214.0,218.0,36179.0,14833.0,10252501.0,8638.5,-4282.0,3694.5,0.15639885185728128,0.26286079056535355,0.4695258150284534
47,2371769.0,4410.0,3980.0,1559258.0,3695.0,2089.0,567035.0,926.5,632.0,361819.0,1886.0,1093.0,43.0,452590.0,326.0,133.0,263490.0,326.0,253.0,18.0,121568.0,45.0,1466768.0,323.0,469.0,1385108.0,327.0,386.0,389858.0,262.0,140.0,243648.0,487.0,608.0,1914.0,1921.5,4648.5,80.5,420922.0,505875.0,253711.0,108.0,381.0,13132.0,26.0,93.0,6224.0,8.0,32.0,115956.0,215.0,248.0,35931.0,13639.0,10233942.0,8482.0,-4013.0,3693.0,0.19214245912149408,0.23895457503048098,0.44008943443841597
48,2376200.0,4362.0,3852.0,1556955.0,3469.0,2297.0,568703.0,926.0,641.0,361173.0,2132.0,1185.0,41.5,452300.0,327.0,116.0,263490.0,327.0,236.0,13.0,121493.0,46.0,1467043.0,305.0,569.0,1384142.0,349.0,454.0,390168.0,258.0,151.0,242887.0,528.0,643.0,1472.5,2305.5,4915.5,80.5,423734.0,507288.0,254769.0,105.0,301.0,13205.0,25.0,93.0,6239.0,8.0,33.0,116235.0,212.0,231.0,36039.020000000004,13747.0,10244627.0,8039.0,-4037.5,3562.5,0.14209154274833335,0.24735520991463722,0.4137610847165657
49,2392855.0,4363.0,3980.0,1561385.0,3606.0,2244.0,567920.0,923.0,573.0,364015.0,1950.0,1266.0,40.0,452240.0,326.0,92.0,261940.0,326.0,252.0,15.0,121443.0,45.0,1466310.0,396.0,570.0,1384142.0,367.0,521.0,390235.0,263.0,148.0,245205.0,528.0,632.0,1758.0,1954.5,5027.5,80.45500000000001,426640.0,511133.0,255714.0,108.0,331.0,13343.0,25.0,103.0,6242.0,8.0,33.0,116235.0,227.0,262.0,36186.0,13832.0,10257494.0,8570.5,-2153.5,3606.0,0.14331218692379372,0.23216935189914423,0.4026405875574819
50,2390337.0,4297.0,4421.0,1565202.0,3718.0,2331.0,566967.0,916.0,737.0,365436.0,1833.0,1318.0,42.5,440740.0,327.0,135.0,260680.0,327.0,258.0,23.0,121344.0,43.0,1465393.0,138.0,660.0,1382210.0,368.0,386.0,389961.0,327.0,139.0,247147.0,532.0,753.0,1548.5,1876.5,5525.0,80.45500000000001,427879.0,518410.0,256819.0,108.0,283.0,12586.0,26.0,94.0,6276.0,10.0,35.0,116282.0,219.0,216.0,36960.020000000004,13555.0,10264515.0,9066.5,-2490.0,3256.0,0.1461931320421478,0.2152166030534351,0.3962064579349921
51,2412512.0,4162.0,4192.0,1563248.0,3293.0,2446.0,566049.0,948.0,737.0,364596.0,1892.0,1283.0,42.5,451700.0,325.0,111.0,260623.0,325.0,224.0,22.0,121294.0,51.0,1466035.0,190.0,599.0,1382210.0,373.0,480.0,390133.0,304.0,131.0,249639.0,504.0,696.0,1790.0,1953.5,6757.0,80.39,426678.0,523763.0,258445.0,108.0,324.0,12750.0,26.0,99.0,6331.0,9.0,35.0,116189.0,231.0,226.0,34922.0,13330.0,10303850.0,10466.0,-1531.5,3560.0,0.15861193977417015,0.19787313354172864,0.3887086283724991
52,2428146.0,4343.0,4460.0,1562184.0,3141.0,2287.0,564893.0,951.5,832.0,365436.0,1846.0,1325.0,45.0,451210.0,329.0,138.0,260623.0,329.0,270.0,28.0,121195.0,53.0,1466677.0,338.0,675.0,1384142.0,368.0,394.0,390235.0,317.0,115.0,250508.0,438.0,600.0,1839.5,1907.5,6678.5,80.45500000000001,426258.0,531202.0,259080.0,106.0,283.0,12915.0,26.0,102.0,6394.0,7.0,35.0,116282.0,224.0,228.0,36689.020000000004,13737.0,10342986.0,12576.0,-555.5,3675.0,0.18970604131826765,0.19438534758044979,0.37915959963218926
53,2434014.0,4216.0,3956.0,1560676.0,2660.0,2337.0,563806.0,946.0,647.0,367452.0,1938.0,1366.0,45.0,450820.0,328.0,174.0,260623.0,328.0,278.0,19.0,121095.0,51.0,1465760.0,393.0,686.0,1386075.0,380.0,530.0,390338.0,320.0,141.0,249929.0,425.0,597.0,2078.5,1832.0,6287.0,80.45500000000001,426116.0,536840.0,259599.0,107.0,327.0,13032.0,21.0,95.0,6461.0,8.0,34.0,116328.0,216.0,230.0,36668.020000000004,12480.0,10375317.0,12536.5,-878.5,4046.5,0.18223334273848818,0.1858525681907731,0.4176889061473156
54,2436759.0,4198.0,3859.0,1564047.0,2509.0,2229.0,562720.0,941.0,712.0,366341.0,2107.0,1326.0,47.5,450840.0,328.0,114.0,260623.0,328.0,271.0,18.0,121046.0,49.0,1466677.0,170.0,657.0,1388011.0,348.0,382.0,390407.0,275.0,146.0,252439.0,405.0,590.0,2431.5,1893.5,6192.5,80.45500000000001,425867.0,541858.0,260149.0,108.0,285.0,13160.0,19.0,93.0,6529.0,8.0,34.0,116235.0,216.0,229.0,35804.020000000004,12911.0,10388558.0,12875.5,213.5,4334.0,0.21221143119685837,0.1677090483266607,0.4137441609525707
55,2439513.0,4045.0,4044.0,1567602.0,2831.0,1948.0,561058.0,919.0,721.0,365565.0,2026.0,1411.0,44.5,450600.0,331.0,169.0,260623.0,331.0,284.0,28.0,120946.0,47.0,1467960.0,48.0,665.0,1388980.0,380.0,397.0,389583.0,267.0,163.0,252600.0,405.0,711.0,3310.0,1791.5,5990.0,80.45500000000001,425658.0,544726.0,260728.0,111.0,292.0,13288.0,16.0,86.0,6659.0,8.0,33.0,116142.0,217.0,213.0,37224.0,12598.0,10397833.0,11165.0,679.0,4541.0,0.22715726764773486,0.16096593217538369,0.3755870034132929
56,2438727.0,4180.0,3812.0,1570093.0,3184.0,1965.0,559567.0,912.5,657.0,365113.0,2119.0,1265.0,45.0,450507.0,329.0,216.0,266560.0,329.0,283.0,22.0,120872.0,44.0,1468693.0,246.0,706.0,1389949.0,376.0,415.0,388279.0,270.0,177.0,252633.0,395.0,644.0,3119.5,1821.0,5667.0,80.45500000000001,424191.0,547703.0,261568.0,111.0,291.0,13413.0,19.0,86.0,6666.0,7.0,35.0,116049.0,216.0,233.0,35667.04,13082.0,10399644.0,10338.5,-978.5,4409.5,0.2486219288318648,0.1646336373951794,0.4263461568167212
57,2439317.0,4226.0,3941.0,1572409.0,2648.0,2203.0,561620.0,898.0,698.0,364015.0,1932.0,1264.0,50.5,450280.0,330.0,123.0,267830.0,330.0,283.0,15.0,120797.0,43.0,1469610.0,73.0,688.0,1390919.0,370.0,415.0,387081.0,269.0,128.0,252957.0,360.0,681.0,2943.5,1789.5,5400.0,80.45500000000001,431679.0,550303.0,262730.0,110.0,317.0,13524.0,17.0,89.0,6705.0,6.0,37.0,116328.0,219.0,249.0,36174.020000000004,12281.0,10402657.0,11106.5,-1216.0,4426.0,0.2733836961397012,0.13914437179097536,0.47374747019617314
58,2441284.0,4110.0,4084.0,1571340.0,3156.0,2617.0,559854.0,927.5,661.0,363175.0,1939.0,1329.0,52.0,450240.0,330.0,153.0,266500.0,330.0,251.0,29.0,120723.0,43.0,1470160.0,86.0,751.0,1392860.0,332.0,402.0,387252.0,275.0,162.0,252794.0,387.0,664.0,2831.5,1795.0,5190.5,80.45500000000001,435321.0,552465.0,264332.0,108.0,346.0,13627.0,21.0,92.0,6736.0,5.0,37.0,116142.0,216.0,234.0,38201.0,12114.0,10405828.0,10982.0,-841.5,3943.5,0.30558007619654937,0.1501244447656187,0.46515807816939897
59,2449349.0,4202.0,3967.0,1571340.0,3110.0,2423.0,558432.0,908.5,654.0,364984.0,1996.0,1287.0,52.5,450180.0,330.0,192.0,267170.0,330.0,275.0,30.0,120649.0,43.0,1471628.0,181.0,813.0,1397722.0,331.0,563.0,387218.0,271.0,162.0,252600.0,375.0,690.0,3223.5,1781.0,4715.5,80.45500000000001,442061.0,554515.0,267434.0,108.0,298.0,13750.0,20.0,94.0,6891.0,5.0,39.0,116328.0,219.0,308.0,40248.0,12425.0,10420398.0,11519.0,-1197.5,3882.0,0.33158740525714564,0.1742632065855873,0.4977636655577232
60,2480999.0,3822.0,4342.0,1567602.0,3284.0,2190.0,556758.0,925.0,862.0,368366.0,1961.0,1421.0,57.0,450010.0,330.0,202.0,266860.0,330.0,283.0,25.0,120574.0,43.0,1471352.0,201.0,807.0,1402596.0,330.0,487.0,386944.0,293.0,156.0,252957.0,363.0,684.0,3059.5,1781.0,4636.0,80.45500000000001,451912.0,556692.0,270526.0,109.0,392.0,13792.0,19.0,107.0,6978.0,7.0,41.0,116375.0,248.0,242.0,41621.0,12969.0,10474854.0,11227.0,-1290.5,4641.5,0.3349654096690383,0.15869689464659936,0.5062505362853054
61,2541953.0,3918.0,4110.0,1567602.0,3476.0,2683.0,556910.0,943.0,822.0,403768.0,1898.0,1597.0,61.0,450010.0,330.0,192.0,266560.0,330.0,347.0,36.0,120525.0,43.0,1470160.0,276.0,752.0,1405527.0,333.0,518.0,387081.0,294.0,152.0,253638.0,353.0,637.0,3840.5,1847.0,5081.5,80.45500000000001,456134.0,558619.0,272716.0,108.0,416.0,13897.0,21.0,102.0,7030.0,12.0,41.0,116375.0,255.0,237.0,42564.0,14606.0,10600518.0,11318.0,-2280.0,6583.5,0.3206249299316133,0.1531903195088838,0.4651407631580632
62,2547440.0,3858.0,4384.0,1565023.0,2988.0,2606.0,556809.0,959.0,963.0,431468.0,2238.0,1939.0,72.0,449640.0,330.0,163.0,266500.0,330.0,367.0,43.0,120426.0,41.0,1474572.0,284.0,743.0,1406506.0,335.0,481.0,387149.0,250.0,161.0,255130.0,353.0,698.0,3441.5,2705.0,6758.0,80.45500000000001,461714.0,562291.0,274707.0,111.0,375.0,14404.0,21.0,130.0,7034.0,12.0,43.0,116328.0,272.0,270.0,42649.04,12611.0,10614804.0,12222.5,256.0,6542.5,0.27410300211581984,0.1682670184369185,0.44827948961319036
63,2555773.0,3745.0,4410.0,1577495.0,3314.0,2756.0,557959.0,957.0,922.0,430672.0,1973.0,1859.0,67.5,448920.0,330.0,141.0,265960.0,330.0,349.0,39.0,120401.0,43.0,1479173.0,195.0,764.0,1406506.0,331.0,277.0,387252.0,275.0,182.0,256693.0,353.0,704.0,4315.5,2702.5,6865.5,80.45500000000001,467351.0,563526.0,276795.0,115.0,410.0,14458.0,23.0,124.0,7142.0,18.0,44.0,116375.0,263.0,277.0,48253.0,13075.0,10627296.0,15787.0,-997.5,6847.5,0.2146110473217528,0.14517857599544776,0.33165484057580796
64,2563262.0,3960.0,4911.0,1601198.0,3209.0,3315.0,558442.0,957.0,728.0,428716.0,2063.0,1876.0,68.5,449670.0,329.0,171.0,265900.0,329.0,403.0,30.0,120327.0,39.0,1479173.0,92.0,758.0,1406506.0,329.0,548.0,389136.0,250.0,174.0,258262.0,353.0,774.0,5155.0,2725.5,6363.5,80.39,473850.0,565712.0,279012.0,122.0,392.0,14660.0,23.0,130.0,7186.0,12.0,42.0,116421.0,271.0,262.0,51347.0,13491.0,10647305.0,16264.5,-162.0,7586.5,0.2138623816661233,0.1526445304430213,0.3611784102489873
65,2571155.0,3763.0,4537.0,1604179.0,2884.0,2629.0,557330.0,957.0,1011.0,426773.0,2081.0,1754.0,63.5,448650.0,330.0,204.0,260210.0,330.0,355.0,27.0,120252.0,40.0,1480831.0,191.0,763.0,1406506.0,343.0,496.0,391509.0,282.0,213.0,259869.0,353.0,732.0,4643.5,2724.5,6432.0,80.39,481132.0,564429.0,280906.0,120.0,346.0,14790.0,27.0,118.0,7267.0,18.0,42.0,116375.0,265.0,262.0,50240.0,13153.0,10665240.0,15902.0,-304.0,7055.5,0.21740042537510715,0.16106428388730512,0.3219082086198586
66,2576425.0,3634.0,4521.0,1608431.0,2627.0,3047.0,556451.0,955.0,1156.0,424553.0,2090.0,1666.0,59.5,448530.0,330.0,224.0,261940.0,330.0,345.0,37.0,120228.0,43.0,1482309.0,197.0,745.0,1406506.0,331.0,715.0,393860.0,283.0,187.0,262077.0,352.0,672.0,4739.5,2731.0,6047.0,80.39,491748.0,574513.0,282535.0,114.0,344.0,14931.0,19.0,126.0,7424.0,19.0,41.0,116328.0,274.0,295.0,48132.020000000004,11788.0,10681015.0,15352.5,116.5,7218.5,0.20899616903541757,0.15514440417669345,0.32224841772399104
67,2595854.0,3890.0,4609.0,1608069.0,3150.0,2572.0,558139.0,932.0,1214.0,429802.0,1913.0,1993.0,61.5,448570.0,330.0,228.0,263130.0,330.0,349.0,43.0,120500.0,40.0,1482309.0,153.0,834.0,1407484.0,332.0,534.0,396498.0,244.0,227.0,263335.0,351.0,694.0,4607.0,2217.5,5911.5,80.45500000000001,499460.0,575553.0,284048.0,111.0,459.0,15006.0,27.0,127.0,7515.0,18.0,50.0,116328.0,289.0,276.0,46040.020000000004,13132.0,10694813.0,14188.0,974.5,7046.0,0.20592703998415812,0.14214228471986914,0.32326655576332086
68,2610248.0,3908.0,4604.0,1612147.0,2811.0,2512.0,563840.0,912.0,1236.0,435382.0,1902.0,2075.0,66.5,448240.0,330.0,229.0,262480.0,330.0,395.0,37.0,120426.0,40.0,1483602.0,275.0,884.0,1407484.0,327.0,420.0,396428.0,247.0,215.0,263103.0,351.0,876.0,5001.5,2211.0,6555.5,80.45500000000001,503719.0,575843.0,285535.0,133.0,372.0,14875.0,27.0,124.0,7578.0,17.0,53.0,116282.0,288.0,281.0,48152.020000000004,13029.0,10709583.0,13995.5,1128.5,7322.5,0.18756721393748207,0.13253203091486956,0.30647884549714954
69,2620551.0,3808.0,5302.0,1614419.0,2887.0,3216.0,564230.0,913.0,1092.0,434944.0,2036.0,2052.0,68.5,448000.0,329.0,212.0,261880.0,329.0,395.0,41.0,120327.0,47.0,1484802.0,337.0,820.0,1408463.0,332.0,821.0,395836.0,260.0,218.0,263136.0,351.0,851.0,3146.0,2203.5,6578.0,80.39,508811.0,584928.0,287270.0,130.0,377.0,15169.0,27.0,127.0,7611.0,16.0,53.0,116282.0,277.0,271.0,51277.0,12904.0,10718980.0,13104.5,87.5,6796.0,0.1887952570898514,0.12206840469278882,0.30929389101790866
70,2627168.0,3841.0,6400.0,1621876.0,3256.0,3080.0,566338.0,950.0,1260.0,434365.0,2032.0,1944.0,79.5,451400.0,330.0,248.0,268620.0,330.0,353.0,39.0,120228.0,40.0,1486280.0,323.0,830.0,1408463.0,289.0,595.0,396150.0,271.0,213.0,263169.0,339.0,790.0,3465.5,2372.0,6538.0,80.39,514069.0,590024.0,288949.0,141.0,405.0,14991.0,28.0,125.0,7654.0,15.0,50.0,115956.0,274.0,269.0,53440.0,13123.0,10732415.0,13289.0,99.0,6870.5,0.18993651726100924,0.11926359093668978,0.30852978854456925
71,2630682.0,3940.0,5359.0,1627256.0,2985.0,3115.0,566683.0,912.0,1283.0,433423.0,1925.0,1868.0,86.5,447790.0,329.0,297.0,261110.0,329.0,338.0,43.0,120178.0,40.0,1486927.0,272.0,830.0,1410423.0,327.0,618.0,397159.0,266.0,255.0,263269.0,341.0,788.0,3448.0,2487.0,6532.0,80.39,521961.0,596085.0,290633.0,138.0,447.0,15896.0,28.0,144.0,7700.0,16.0,48.0,115910.0,247.0,269.0,45363.0,14387.0,10743373.0,14692.5,-550.5,6873.5,0.17686342455711135,0.12870022312089036,0.2866107981254308
72,2636058.0,3747.0,5753.0,1631368.0,2705.0,3195.0,566712.0,905.0,1527.0,432120.0,2058.0,2330.0,85.5,448500.0,329.0,326.0,260500.0,329.0,357.0,69.0,120079.0,40.0,1485634.0,244.0,824.0,1413366.0,326.0,729.0,398135.0,267.0,262.0,263667.0,412.0,757.0,3665.5,2771.5,7710.5,80.39,529480.0,602795.0,292231.0,127.0,546.0,16141.0,28.0,129.0,7751.0,16.0,56.0,115817.0,254.0,269.0,50803.0,14218.01,10754973.0,15544.0,249.5,7533.0,0.18268085386445493,0.12210947717828322,0.2952070377417771
73,2643328.0,3733.0,7398.0,1635030.0,3049.0,3504.0,566542.0,904.0,1387.0,434003.0,1955.0,2655.0,90.0,449380.0,329.0,329.0,260620.0,329.0,371.0,77.0,119980.0,42.0,1487111.0,89.0,960.0,1417298.0,279.0,1017.0,399288.0,250.0,327.0,264165.0,400.0,723.0,3043.0,3454.0,8565.5,80.34,534050.0,607986.0,293616.0,126.0,500.0,16125.0,33.0,150.0,7962.0,15.0,56.0,115724.0,262.0,267.0,63980.0,12082.0,10835212.0,15133.0,2907.5,6420.0,0.19793165714991545,0.12852259892991486,0.3296580882586697
74,2653723.0,3775.0,7757.0,1627804.0,3087.0,3887.0,566747.0,915.0,1636.0,436261.0,2054.0,2607.0,123.0,449420.0,329.0,276.0,260920.0,329.0,356.0,73.0,119882.0,46.0,1488589.0,82.0,903.0,1419267.0,309.0,899.0,400268.0,292.0,312.0,264464.0,352.0,802.0,3953.5,3458.0,12746.5,80.34,548214.0,608861.0,295099.0,123.0,503.0,15292.0,103.0,146.0,8024.0,16.0,58.0,115678.0,266.0,277.0,65035.0,12506.0,10893332.0,18563.5,5786.0,7015.0,0.17721750723434104,0.12470450754876033,0.31594449726683194
75,2662480.0,3847.0,6467.0,1628900.0,2915.0,3502.0,567088.0,940.0,1493.0,435528.0,2051.0,2607.0,140.0,449300.0,329.0,285.0,260860.0,329.0,402.0,63.0,119882.0,41.0,1489513.0,102.0,920.0,1419267.0,333.0,886.0,399182.0,269.0,309.0,264464.0,298.0,801.0,4951.0,3513.0,13234.0,80.255,553394.0,605853.0,296864.0,121.0,461.0,15199.0,126.0,137.0,8085.0,16.0,60.0,115631.0,263.0,274.0,57282.0,13086.0,10956211.0,21632.5,6504.0,8012.5,0.2041135855533584,0.11215033348660368,0.32201674668197233
76,2668332.0,3512.0,6547.0,1645492.0,3009.0,2993.0,565726.0,940.0,1248.0,434944.0,2121.0,2416.0,125.5,449120.0,329.0,312.0,260560.0,329.0,312.0,59.0,119931.0,41.0,1489976.0,155.0,764.0,1419267.0,350.0,779.0,407317.0,278.0,303.0,264829.0,298.0,881.0,4243.5,3729.0,11839.5,80.255,558476.0,603569.0,298043.0,121.0,511.0,15225.0,245.0,124.0,8147.0,14.0,52.0,115631.0,264.0,272.0,57264.0,13081.0,11211231.0,18034.5,4720.0,7148.0,0.20786113790905125,0.1292421508494984,0.3701713698394378
77,2678576.0,3868.0,5790.0,1641819.0,3078.0,3680.0,564468.0,911.0,1319.0,434437.0,2161.0,2139.0,126.0,452570.0,330.0,269.0,274960.0,330.0,283.0,56.0,120277.0,45.0,1489328.0,273.0,847.0,1421239.0,329.0,644.0,407317.0,272.0,333.0,264995.0,299.0,826.0,3852.5,3760.5,11143.5,80.255,563583.0,605629.0,299475.0,117.0,501.0,14547.0,245.0,139.0,8200.0,14.0,54.0,115585.0,264.0,268.0,56984.0,13964.0,11558660.0,17740.5,3437.0,7508.5,0.17141424063519245,0.14325067345046627,0.38422248867554176
78,2684038.0,3555.0,6938.0,1650471.0,2350.0,3844.0,564027.0,909.0,1608.0,434727.0,2082.0,2094.0,115.5,448530.0,327.0,308.0,260680.0,327.0,322.0,55.0,124121.0,49.0,1490254.0,90.0,962.0,1421239.0,332.0,754.0,407212.0,285.0,277.0,265360.0,318.0,746.0,3274.5,3769.5,11347.0,80.255,568637.0,608951.0,300972.0,115.0,553.0,14151.0,237.0,136.0,8428.0,16.0,59.0,115446.0,260.0,268.0,64554.0,13642.0,11669688.0,18369.0,5886.0,7318.5,0.12258512761897838,0.16724426970998102,0.26299181694737594
79,2684038.0,3626.0,6212.0,1654994.0,2636.0,3273.0,564027.0,908.0,1504.0,434365.0,2134.0,2433.0,103.5,447770.0,330.0,288.0,260500.0,330.0,387.0,56.0,128572.0,50.0,1491181.0,116.0,774.0,1422225.0,334.0,924.0,407105.0,292.0,265.0,266963.0,327.0,835.0,3727.5,3521.0,11890.0,80.255,573622.0,614120.0,302474.0,115.0,532.0,13357.0,103.0,137.0,8506.0,16.0,60.0,115538.0,246.0,262.0,61748.0,12401.0,11722581.0,19404.5,4485.5,7415.5,0.17747135985541757,0.1459865563188316,0.3637263795011192
80,2693918.0,3469.0,6018.0,1657305.0,2742.0,3204.0,564027.0,940.0,1420.0,434075.0,2114.0,2258.0,100.5,447780.0,330.0,324.0,260440.0,330.0,388.0,52.0,129498.0,39.0,1491830.0,316.0,893.0,1422225.0,273.0,838.0,407070.0,283.0,265.0,268703.0,284.0,820.0,2680.5,2658.0,9118.0,80.14500000000001,578628.0,624868.0,304011.0,113.0,453.0,12727.0,143.0,142.0,8361.0,17.0,59.0,115585.0,239.0,267.0,57263.0,13319.0,11751179.0,18558.5,4543.5,5835.0,0.11765800516883212,0.10034615749415461,0.2299506860914951
81,2711425.0,3407.0,6691.0,1658600.0,2815.0,3237.0,564027.0,940.0,1436.0,432989.0,2094.0,2136.0,113.0,447890.0,331.0,321.0,260560.0,331.0,396.0,56.0,130195.0,41.0,1493128.0,99.0,955.0,1423706.0,348.0,577.0,407388.0,283.0,306.0,270183.0,298.0,733.0,2811.5,2437.5,9063.5,79.96000000000001,592327.0,631047.0,305394.0,113.0,524.0,12393.0,107.0,143.0,8433.0,17.0,57.0,115585.0,235.0,264.0,58912.0,12287.0,11777640.0,17505.5,3397.5,5836.0,0.08683881814892266,0.1038728378841966,0.2328683336342825
82,2748163.0,3453.0,6342.0,1655641.0,2633.0,3347.0,560131.0,1038.0,1653.0,433134.0,2124.0,2283.0,148.5,447650.0,329.0,386.0,260740.0,329.0,399.0,51.0,130687.0,48.0,1492479.0,192.0,906.0,1423212.0,340.0,827.0,407814.0,265.0,268.0,270317.0,354.0,1119.0,2732.5,2594.5,10813.0,79.96000000000001,596872.0,630845.0,307097.0,113.0,478.0,12590.0,19.0,169.0,8497.0,18.0,66.0,115585.0,253.0,287.0,61556.0,14458.0,11792953.0,16899.0,5129.5,5743.5,0.12008874541906896,0.10471139122147333,0.2910477652819145
83,2785237.0,3692.0,6041.0,1652224.0,2834.0,3589.0,560435.0,1038.0,1513.0,434003.0,2080.0,2458.0,164.5,447590.0,331.0,287.0,260320.0,331.0,426.0,50.0,130947.0,51.0,1493870.0,138.0,890.0,1424199.0,330.0,809.0,408134.0,276.0,289.0,270790.0,349.0,1106.0,2761.0,2759.0,8288.0,79.96000000000001,601532.0,634245.0,308614.0,113.0,540.0,12781.0,13.0,157.0,8565.0,19.0,67.0,115492.0,252.0,308.0,56838.0,13094.0,11807672.0,16496.0,2992.0,5868.5,0.15463907814791655,0.10088288765863392,0.24714791312146367
84,2810957.0,3673.0,6696.0,1653238.0,2648.0,4425.0,563642.0,940.0,1608.0,432989.0,2081.0,2157.0,165.0,454923.0,330.0,336.0,274960.0,330.0,344.0,48.0,131102.0,52.0,1495260.0,428.0,841.0,1424199.0,334.0,908.0,415893.0,246.0,304.0,271430.0,349.0,946.0,3137.5,2529.5,8118.5,79.96000000000001,605910.0,636745.0,309406.0,111.0,574.0,12951.0,12.0,172.0,8801.0,18.0,75.0,115492.0,253.0,318.0,56762.0,12853.0,11839038.0,17166.0,3727.5,6054.5,0.1812717497934606,0.11372459754261967,0.35188372888848907
85,2831813.0,4018.0,5635.0,1661656.0,1969.0,3397.0,565679.0,940.0,1376.0,429513.0,1969.0,1891.0,170.0,447670.0,331.0,320.0,260500.0,331.0,276.0,50.0,131206.0,58.0,1496373.0,36.0,807.0,1424199.0,336.0,827.0,421318.0,250.0,302.0,272509.0,351.0,797.0,3205.0,2540.0,10172.5,80.265,615791.0,637704.0,310390.0,105.0,556.0,13169.0,13.0,200.0,9204.0,16.0,88.0,115585.0,254.0,299.0,64602.0,11156.01,11865149.0,19440.0,6190.5,6205.0,0.18493507449339933,0.11061573766313385,0.3565871117150353
86,2849463.0,3863.0,5309.0,1662397.0,2432.0,3578.0,566857.0,915.0,1595.0,423120.0,1906.0,2183.0,151.5,447840.0,330.0,338.0,260740.0,330.0,440.0,75.0,131258.0,58.0,1497485.0,49.0,804.0,1425187.0,295.0,829.0,423759.0,278.0,339.0,272883.0,351.0,764.0,3124.0,2710.5,12252.0,80.265,619558.0,643362.0,311216.0,101.0,464.0,13293.0,13.0,179.0,9359.0,16.0,83.0,115631.0,262.0,285.0,61044.02,11626.0,11880579.0,21160.5,7876.0,5976.0,0.17072234307749043,0.1116963013589649,0.3674821407392507
87,2868739.0,3877.0,6418.0,1663232.0,2574.0,4479.0,568874.0,915.0,1320.0,421473.0,2104.0,2103.0,164.5,448020.0,330.0,305.0,260920.0,330.0,439.0,80.0,131284.0,46.0,1499155.0,463.0,862.0,1425187.0,353.0,651.0,427712.0,294.0,321.0,273155.0,352.0,903.0,3453.0,2746.0,12032.5,80.265,623914.0,646229.0,312234.0,103.0,552.0,13632.0,13.0,186.0,9531.0,20.0,86.0,115631.0,262.0,364.0,61347.0,12525.0,11898511.0,20594.5,8272.5,6192.5,0.1982508597517904,0.13132725423550667,0.36428890224446664
